Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2000,12,Italy,BUTTER,20/03/2000,26/03/2000,246.25,ITA
2000,12,Netherlands,BUTTER,20/03/2000,26/03/2000,299.49,NLD
2000,12,Austria,BUTTER,20/03/2000,26/03/2000,324.48,AUT
2000,11,Belgium,BUTTER,13/03/2000,19/03/2000,295.86,BEL
2000,11,Denmark,BUTTER,13/03/2000,19/03/2000,377.29,DNK
2000,11,Germany,BUTTER,13/03/2000,19/03/2000,321.09,DEU
2000,11,Ireland,BUTTER,13/03/2000,19/03/2000,292.04,IRL
2000,11,Greece,BUTTER,13/03/2000,19/03/2000,428.61,GRC
2000,11,Spain,BUTTER,13/03/2000,19/03/2000,288.67,ESP
2000,11,France,BUTTER,13/03/2000,19/03/2000,293.46,FRA
2000,11,Italy,BUTTER,13/03/2000,19/03/2000,246.25,ITA
2000,11,Netherlands,BUTTER,13/03/2000,19/03/2000,297.23,NLD
2000,11,Austria,BUTTER,13/03/2000,19/03/2000,324.48,AUT
2000,11,Sweden,BUTTER,13/03/2000,19/03/2000,346.99,SWE
2000,10,Belgium,BUTTER,06/03/2000,12/03/2000,295.86,BEL
2000,10,Denmark,BUTTER,06/03/2000,12/03/2000,377.28,DNK
2000,10,Germany,BUTTER,06/03/2000,12/03/2000,321.09,DEU
2000,10,Ireland,BUTTER,06/03/2000,12/03/2000,292.04,IRL
2000,10,Greece,BUTTER,06/03/2000,12/03/2000,428.63,GRC
2000,10,Spain,BUTTER,06/03/2000,12/03/2000,294.5,ESP
2000,10,France,BUTTER,06/03/2000,12/03/2000,293.46,FRA
2000,10,Netherlands,BUTTER,06/03/2000,12/03/2000,297.23,NLD
2000,10,Austria,BUTTER,06/03/2000,12/03/2000,324.48,AUT
2000,10,Sweden,BUTTER,06/03/2000,12/03/2000,325.51,SWE
2000,9,Belgium,BUTTER,28/02/2000,05/03/2000,295.98,BEL
2000,9,Denmark,BUTTER,28/02/2000,05/03/2000,377.3,DNK
2000,9,Germany,BUTTER,28/02/2000,05/03/2000,323.65,DEU
2000,9,Ireland,BUTTER,28/02/2000,05/03/2000,292.04,IRL
2000,9,Greece,BUTTER,28/02/2000,05/03/2000,428.39,GRC
2000,9,Spain,BUTTER,28/02/2000,05/03/2000,289.77,ESP
2000,9,France,BUTTER,28/02/2000,05/03/2000,293.46,FRA
2000,9,Italy,BUTTER,28/02/2000,05/03/2000,248.21,ITA
2000,9,Netherlands,BUTTER,28/02/2000,05/03/2000,297.23,NLD
2000,9,Austria,BUTTER,28/02/2000,05/03/2000,324.48,AUT
2000,9,Sweden,BUTTER,28/02/2000,05/03/2000,352.86,SWE
2000,8,Belgium,BUTTER,21/02/2000,27/02/2000,295.86,BEL
2000,8,Denmark,BUTTER,21/02/2000,27/02/2000,377.32,DNK
2000,8,Germany,BUTTER,21/02/2000,27/02/2000,323.65,DEU
2000,8,Ireland,BUTTER,21/02/2000,27/02/2000,292.04,IRL
2000,8,Greece,BUTTER,21/02/2000,27/02/2000,428.35,GRC
2000,8,Spain,BUTTER,21/02/2000,27/02/2000,290.89,ESP
2000,8,France,BUTTER,21/02/2000,27/02/2000,293.46,FRA
2000,8,Italy,BUTTER,21/02/2000,27/02/2000,248.21,ITA
2000,8,Netherlands,BUTTER,21/02/2000,27/02/2000,297.23,NLD
2000,8,Austria,BUTTER,21/02/2000,27/02/2000,324.48,AUT
2000,7,Belgium,BUTTER,14/02/2000,20/02/2000,298.55,BEL
2000,7,Denmark,BUTTER,14/02/2000,20/02/2000,377.46,DNK
2000,7,Germany,BUTTER,14/02/2000,20/02/2000,298.55,DEU
2000,7,Ireland,BUTTER,14/02/2000,20/02/2000,298.56,IRL
2000,7,Greece,BUTTER,14/02/2000,20/02/2000,422.64,GRC
2000,7,Spain,BUTTER,14/02/2000,20/02/2000,298.55,ESP
2000,7,France,BUTTER,14/02/2000,20/02/2000,294.27,FRA
2000,7,Italy,BUTTER,14/02/2000,20/02/2000,248.25,ITA
2000,7,Netherlands,BUTTER,14/02/2000,20/02/2000,298.56,NLD
2000,7,Austria,BUTTER,14/02/2000,20/02/2000,298.56,AUT
2000,7,Sweden,BUTTER,14/02/2000,20/02/2000,297.51,SWE
2000,6,Belgium,BUTTER,07/02/2000,13/02/2000,296.6,BEL
2000,6,Denmark,BUTTER,07/02/2000,13/02/2000,377.49,DNK
2000,6,Germany,BUTTER,07/02/2000,13/02/2000,323.65,DEU
2000,6,Ireland,BUTTER,07/02/2000,13/02/2000,293.31,IRL
2000,6,Greece,BUTTER,07/02/2000,13/02/2000,432.7,GRC
2000,6,Spain,BUTTER,07/02/2000,13/02/2000,290.91,ESP
2000,6,France,BUTTER,07/02/2000,13/02/2000,295.14,FRA
2000,6,Italy,BUTTER,07/02/2000,13/02/2000,248.21,ITA
2000,6,Netherlands,BUTTER,07/02/2000,13/02/2000,297.23,NLD
2000,6,Austria,BUTTER,07/02/2000,13/02/2000,324.48,AUT
2000,5,Belgium,BUTTER,31/01/2000,06/02/2000,298.46,BEL
2000,5,Denmark,BUTTER,31/01/2000,06/02/2000,377.54,DNK
2000,5,Germany,BUTTER,31/01/2000,06/02/2000,323.65,DEU
2000,5,Ireland,BUTTER,31/01/2000,06/02/2000,293.31,IRL
2000,5,Greece,BUTTER,31/01/2000,06/02/2000,433.47,GRC
2000,5,Spain,BUTTER,31/01/2000,06/02/2000,294.5,ESP
2000,5,France,BUTTER,31/01/2000,06/02/2000,297.28,FRA
2000,5,Italy,BUTTER,31/01/2000,06/02/2000,249.5,ITA
2000,5,Netherlands,BUTTER,31/01/2000,06/02/2000,297.23,NLD
2000,5,Austria,BUTTER,31/01/2000,06/02/2000,327.03,AUT
2000,4,Belgium,BUTTER,24/01/2000,30/01/2000,302.55,BEL
2000,4,Denmark,BUTTER,24/01/2000,30/01/2000,377.5,DNK
2000,4,Germany,BUTTER,24/01/2000,30/01/2000,326.2,DEU
2000,4,Ireland,BUTTER,24/01/2000,30/01/2000,293.31,IRL
2000,4,Greece,BUTTER,24/01/2000,30/01/2000,429.47,GRC
2000,4,Spain,BUTTER,24/01/2000,30/01/2000,294.5,ESP
2000,4,France,BUTTER,24/01/2000,30/01/2000,299.56,FRA
2000,4,Italy,BUTTER,24/01/2000,30/01/2000,252.08,ITA
2000,4,Netherlands,BUTTER,24/01/2000,30/01/2000,299.49,NLD
2000,4,Austria,BUTTER,24/01/2000,30/01/2000,327.03,AUT
2000,3,Belgium,BUTTER,17/01/2000,23/01/2000,304.7,BEL
2000,3,Denmark,BUTTER,17/01/2000,23/01/2000,377.53,DNK
2000,3,Germany,BUTTER,17/01/2000,23/01/2000,326.24,DEU
2000,3,Ireland,BUTTER,17/01/2000,23/01/2000,293.35,IRL
2000,3,Greece,BUTTER,17/01/2000,23/01/2000,292.01,GRC
2000,3,Spain,BUTTER,17/01/2000,23/01/2000,300.66,ESP
2000,3,France,BUTTER,17/01/2000,23/01/2000,301.13,FRA
2000,3,Netherlands,BUTTER,17/01/2000,23/01/2000,300.66,NLD
2000,3,Austria,BUTTER,17/01/2000,23/01/2000,327.07,AUT
2000,2,Belgium,BUTTER,10/01/2000,16/01/2000,307.39,BEL
2000,2,Denmark,BUTTER,10/01/2000,16/01/2000,377.44,DNK
2000,2,Germany,BUTTER,10/01/2000,16/01/2000,327.23,DEU
2000,2,Ireland,BUTTER,10/01/2000,16/01/2000,293.31,IRL
2000,2,Greece,BUTTER,10/01/2000,16/01/2000,430.21,GRC
2000,2,Spain,BUTTER,10/01/2000,16/01/2000,291.46,ESP
2000,2,France,BUTTER,10/01/2000,16/01/2000,301.85,FRA
2000,2,Netherlands,BUTTER,10/01/2000,16/01/2000,300.4,NLD
2000,2,Austria,BUTTER,10/01/2000,16/01/2000,327.03,AUT
2000,2,Sweden,BUTTER,10/01/2000,16/01/2000,383.63,SWE
2000,1,Belgium,BUTTER,03/01/2000,09/01/2000,308.5,BEL
2000,1,Denmark,BUTTER,03/01/2000,09/01/2000,377.53,DNK
2000,1,Germany,BUTTER,03/01/2000,09/01/2000,327.23,DEU
2000,1,Ireland,BUTTER,03/01/2000,09/01/2000,293.31,IRL
2000,1,Greece,BUTTER,03/01/2000,09/01/2000,430.49,GRC
2000,1,Spain,BUTTER,03/01/2000,09/01/2000,292.57,ESP
2000,1,France,BUTTER,03/01/2000,09/01/2000,301.85,FRA
2000,1,Netherlands,BUTTER,03/01/2000,09/01/2000,301.76,NLD
2000,1,Austria,BUTTER,03/01/2000,09/01/2000,327.03,AUT
2001,52,Belgium,BUTTER,24/12/2001,30/12/2001,304.79,BEL
2001,52,Denmark,BUTTER,24/12/2001,30/12/2001,377.75,DNK
2001,52,Germany,BUTTER,24/12/2001,30/12/2001,313.42,DEU
2001,52,Greece,BUTTER,24/12/2001,30/12/2001,466.03,GRC
2001,52,Spain,BUTTER,24/12/2001,30/12/2001,294.5,ESP
2001,52,France,BUTTER,24/12/2001,30/12/2001,294.23,FRA
2001,52,Italy,BUTTER,24/12/2001,30/12/2001,225.59,ITA
2001,52,Austria,BUTTER,24/12/2001,30/12/2001,321.21,AUT
2001,51,Belgium,BUTTER,17/12/2001,23/12/2001,304.79,BEL
2001,51,Denmark,BUTTER,17/12/2001,23/12/2001,377.57,DNK
2001,51,Germany,BUTTER,17/12/2001,23/12/2001,313.42,DEU
2001,51,Ireland,BUTTER,17/12/2001,23/12/2001,293.31,IRL
2001,51,Greece,BUTTER,17/12/2001,23/12/2001,466.03,GRC
2001,51,Spain,BUTTER,17/12/2001,23/12/2001,294.5,ESP
2001,51,France,BUTTER,17/12/2001,23/12/2001,294.23,FRA
2001,51,Italy,BUTTER,17/12/2001,23/12/2001,225.59,ITA
2001,51,Netherlands,BUTTER,17/12/2001,23/12/2001,298.59,NLD
2001,51,Sweden,BUTTER,17/12/2001,23/12/2001,350.55,SWE
2001,50,Belgium,BUTTER,10/12/2001,16/12/2001,304.79,BEL
2001,50,Denmark,BUTTER,10/12/2001,16/12/2001,377.35,DNK
2001,50,Germany,BUTTER,10/12/2001,16/12/2001,313.42,DEU
2001,50,Ireland,BUTTER,10/12/2001,16/12/2001,293.31,IRL
2001,50,Greece,BUTTER,10/12/2001,16/12/2001,466.03,GRC
2001,50,Spain,BUTTER,10/12/2001,16/12/2001,282.48,ESP
2001,50,France,BUTTER,10/12/2001,16/12/2001,294.23,FRA
2001,50,Italy,BUTTER,10/12/2001,16/12/2001,225.59,ITA
2001,50,Netherlands,BUTTER,10/12/2001,16/12/2001,298.59,NLD
2001,50,Austria,BUTTER,10/12/2001,16/12/2001,321.21,AUT
2001,50,Sweden,BUTTER,10/12/2001,16/12/2001,330.63,SWE
2001,49,Belgium,BUTTER,03/12/2001,09/12/2001,306.64,BEL
2001,49,Denmark,BUTTER,03/12/2001,09/12/2001,377.46,DNK
2001,49,Germany,BUTTER,03/12/2001,09/12/2001,313.42,DEU
2001,49,Ireland,BUTTER,03/12/2001,09/12/2001,293.31,IRL
2001,49,Greece,BUTTER,03/12/2001,09/12/2001,465.15,GRC
2001,49,Spain,BUTTER,03/12/2001,09/12/2001,282.48,ESP
2001,49,France,BUTTER,03/12/2001,09/12/2001,294.23,FRA
2001,49,Italy,BUTTER,03/12/2001,09/12/2001,225.59,ITA
2001,49,Netherlands,BUTTER,03/12/2001,09/12/2001,298.59,NLD
2001,49,Austria,BUTTER,03/12/2001,09/12/2001,321.21,AUT
2001,48,Belgium,BUTTER,26/11/2001,02/12/2001,308.88,BEL
2001,48,Denmark,BUTTER,26/11/2001,02/12/2001,377.63,DNK
2001,48,Ireland,BUTTER,26/11/2001,02/12/2001,293.31,IRL
2001,48,Greece,BUTTER,26/11/2001,02/12/2001,465.0,GRC
2001,48,Spain,BUTTER,26/11/2001,02/12/2001,294.5,ESP
2001,48,France,BUTTER,26/11/2001,02/12/2001,295.75,FRA
2001,48,Italy,BUTTER,26/11/2001,02/12/2001,225.64,ITA
2001,48,Netherlands,BUTTER,26/11/2001,02/12/2001,298.59,NLD
2001,48,Austria,BUTTER,26/11/2001,02/12/2001,321.21,AUT
2001,48,Sweden,BUTTER,26/11/2001,02/12/2001,353.75,SWE
2001,47,Belgium,BUTTER,19/11/2001,25/11/2001,310.73,BEL
2001,47,Denmark,BUTTER,19/11/2001,25/11/2001,377.55,DNK
2001,47,Germany,BUTTER,19/11/2001,25/11/2001,318.53,DEU
2001,47,Ireland,BUTTER,19/11/2001,25/11/2001,293.31,IRL
2001,47,Greece,BUTTER,19/11/2001,25/11/2001,465.15,GRC
2001,47,France,BUTTER,19/11/2001,25/11/2001,295.75,FRA
2001,47,Italy,BUTTER,19/11/2001,25/11/2001,225.59,ITA
2001,47,Netherlands,BUTTER,19/11/2001,25/11/2001,298.59,NLD
2001,47,Austria,BUTTER,19/11/2001,25/11/2001,321.21,AUT
2001,46,Belgium,BUTTER,12/11/2001,18/11/2001,312.22,BEL
2001,46,Germany,BUTTER,12/11/2001,18/11/2001,318.53,DEU
2001,46,Ireland,BUTTER,12/11/2001,18/11/2001,293.31,IRL
2001,46,Greece,BUTTER,12/11/2001,18/11/2001,465.15,GRC
2001,46,Spain,BUTTER,12/11/2001,18/11/2001,294.5,ESP
2001,46,France,BUTTER,12/11/2001,18/11/2001,299.41,FRA
2001,46,Italy,BUTTER,12/11/2001,18/11/2001,225.59,ITA
2001,46,Netherlands,BUTTER,12/11/2001,18/11/2001,298.59,NLD
2001,46,Austria,BUTTER,12/11/2001,18/11/2001,325.57,AUT
2001,45,Belgium,BUTTER,05/11/2001,11/11/2001,312.59,BEL
2001,45,Germany,BUTTER,05/11/2001,11/11/2001,318.53,DEU
2001,45,Ireland,BUTTER,05/11/2001,11/11/2001,293.31,IRL
2001,45,Greece,BUTTER,05/11/2001,11/11/2001,465.0,GRC
2001,45,Spain,BUTTER,05/11/2001,11/11/2001,297.5,ESP
2001,45,France,BUTTER,05/11/2001,11/11/2001,299.41,FRA
2001,45,Italy,BUTTER,05/11/2001,11/11/2001,225.59,ITA
2001,45,Netherlands,BUTTER,05/11/2001,11/11/2001,298.59,NLD
2001,45,Austria,BUTTER,05/11/2001,11/11/2001,325.57,AUT
2001,45,Sweden,BUTTER,05/11/2001,11/11/2001,327.12,SWE
2001,44,Belgium,BUTTER,29/10/2001,04/11/2001,313.83,BEL
2001,44,Germany,BUTTER,29/10/2001,04/11/2001,331.32,DEU
2001,44,Ireland,BUTTER,29/10/2001,04/11/2001,293.31,IRL
2001,44,Spain,BUTTER,29/10/2001,04/11/2001,297.5,ESP
2001,44,France,BUTTER,29/10/2001,04/11/2001,301.09,FRA
2001,44,Italy,BUTTER,29/10/2001,04/11/2001,225.59,ITA
2001,44,Netherlands,BUTTER,29/10/2001,04/11/2001,298.59,NLD
2001,44,Austria,BUTTER,29/10/2001,04/11/2001,329.21,AUT
2001,44,Sweden,BUTTER,29/10/2001,04/11/2001,349.21,SWE
2001,43,Belgium,BUTTER,22/10/2001,28/10/2001,320.77,BEL
2001,43,Ireland,BUTTER,22/10/2001,28/10/2001,293.31,IRL
2001,43,Spain,BUTTER,22/10/2001,28/10/2001,297.5,ESP
2001,43,France,BUTTER,22/10/2001,28/10/2001,304.14,FRA
2001,43,Italy,BUTTER,22/10/2001,28/10/2001,225.59,ITA
2001,43,Netherlands,BUTTER,22/10/2001,28/10/2001,301.76,NLD
2001,42,Belgium,BUTTER,15/10/2001,21/10/2001,320.77,BEL
2001,42,Germany,BUTTER,15/10/2001,21/10/2001,336.43,DEU
2001,42,Ireland,BUTTER,15/10/2001,21/10/2001,293.31,IRL
2001,42,Spain,BUTTER,15/10/2001,21/10/2001,297.5,ESP
2001,42,France,BUTTER,15/10/2001,21/10/2001,308.71,FRA
2001,42,Italy,BUTTER,15/10/2001,21/10/2001,229.51,ITA
2001,42,Netherlands,BUTTER,15/10/2001,21/10/2001,301.76,NLD
2001,42,Austria,BUTTER,15/10/2001,21/10/2001,334.3,AUT
2001,41,Belgium,BUTTER,08/10/2001,14/10/2001,322.26,BEL
2001,41,Germany,BUTTER,08/10/2001,14/10/2001,336.43,DEU
2001,41,Ireland,BUTTER,08/10/2001,14/10/2001,293.31,IRL
2001,41,Greece,BUTTER,08/10/2001,14/10/2001,465.15,GRC
2001,41,Spain,BUTTER,08/10/2001,14/10/2001,287.94,ESP
2001,41,France,BUTTER,08/10/2001,14/10/2001,310.23,FRA
2001,41,Italy,BUTTER,08/10/2001,14/10/2001,230.8,ITA
2001,41,Netherlands,BUTTER,08/10/2001,14/10/2001,308.57,NLD
2001,41,Austria,BUTTER,08/10/2001,14/10/2001,341.56,AUT
2001,40,Belgium,BUTTER,01/10/2001,07/10/2001,322.63,BEL
2001,40,Germany,BUTTER,01/10/2001,07/10/2001,341.54,DEU
2001,40,Ireland,BUTTER,01/10/2001,07/10/2001,293.31,IRL
2001,40,Greece,BUTTER,01/10/2001,07/10/2001,465.15,GRC
2001,40,Spain,BUTTER,01/10/2001,07/10/2001,296.27,ESP
2001,40,France,BUTTER,01/10/2001,07/10/2001,310.23,FRA
2001,40,Italy,BUTTER,01/10/2001,07/10/2001,230.8,ITA
2001,40,Netherlands,BUTTER,01/10/2001,07/10/2001,315.38,NLD
2001,39,Belgium,BUTTER,24/09/2001,30/09/2001,326.85,BEL
2001,39,Germany,BUTTER,24/09/2001,30/09/2001,341.54,DEU
2001,39,Ireland,BUTTER,24/09/2001,30/09/2001,293.31,IRL
2001,39,Greece,BUTTER,24/09/2001,30/09/2001,465.15,GRC
2001,39,Spain,BUTTER,24/09/2001,30/09/2001,298.7,ESP
2001,39,France,BUTTER,24/09/2001,30/09/2001,310.23,FRA
2001,39,Italy,BUTTER,24/09/2001,30/09/2001,230.8,ITA
2001,39,Netherlands,BUTTER,24/09/2001,30/09/2001,315.38,NLD
2001,39,Austria,BUTTER,24/09/2001,30/09/2001,341.56,AUT
2001,38,Belgium,BUTTER,17/09/2001,23/09/2001,326.6,BEL
2001,38,Denmark,BUTTER,17/09/2001,23/09/2001,377.56,DNK
2001,38,Germany,BUTTER,17/09/2001,23/09/2001,341.54,DEU
2001,38,Ireland,BUTTER,17/09/2001,23/09/2001,293.35,IRL
2001,38,Greece,BUTTER,17/09/2001,23/09/2001,465.15,GRC
2001,38,Spain,BUTTER,17/09/2001,23/09/2001,300.43,ESP
2001,38,France,BUTTER,17/09/2001,23/09/2001,313.28,FRA
2001,38,Italy,BUTTER,17/09/2001,23/09/2001,225.54,ITA
2001,38,Netherlands,BUTTER,17/09/2001,23/09/2001,322.23,NLD
2001,38,Austria,BUTTER,17/09/2001,23/09/2001,341.61,AUT
2001,37,Belgium,BUTTER,10/09/2001,16/09/2001,324.12,BEL
2001,37,Denmark,BUTTER,10/09/2001,16/09/2001,377.55,DNK
2001,37,Germany,BUTTER,10/09/2001,16/09/2001,341.54,DEU
2001,37,Ireland,BUTTER,10/09/2001,16/09/2001,293.31,IRL
2001,37,Greece,BUTTER,10/09/2001,16/09/2001,465.15,GRC
2001,37,Spain,BUTTER,10/09/2001,16/09/2001,311.79,ESP
2001,37,France,BUTTER,10/09/2001,16/09/2001,313.28,FRA
2001,37,Italy,BUTTER,10/09/2001,16/09/2001,235.97,ITA
2001,37,Netherlands,BUTTER,10/09/2001,16/09/2001,326.72,NLD
2001,37,Austria,BUTTER,10/09/2001,16/09/2001,341.56,AUT
2001,36,Belgium,BUTTER,03/09/2001,09/09/2001,325.48,BEL
2001,36,Denmark,BUTTER,03/09/2001,09/09/2001,377.47,DNK
2001,36,Germany,BUTTER,03/09/2001,09/09/2001,341.54,DEU
2001,36,Ireland,BUTTER,03/09/2001,09/09/2001,293.31,IRL
2001,36,Greece,BUTTER,03/09/2001,09/09/2001,465.15,GRC
2001,36,Spain,BUTTER,03/09/2001,09/09/2001,311.79,ESP
2001,36,France,BUTTER,03/09/2001,09/09/2001,313.28,FRA
2001,36,Italy,BUTTER,03/09/2001,09/09/2001,235.97,ITA
2001,36,Netherlands,BUTTER,03/09/2001,09/09/2001,326.72,NLD
2001,36,Austria,BUTTER,03/09/2001,09/09/2001,341.56,AUT
2001,36,Sweden,BUTTER,03/09/2001,09/09/2001,325.85,SWE
2001,35,Belgium,BUTTER,27/08/2001,02/09/2001,324.37,BEL
2001,35,Denmark,BUTTER,27/08/2001,02/09/2001,377.46,DNK
2001,35,Germany,BUTTER,27/08/2001,02/09/2001,346.66,DEU
2001,35,Ireland,BUTTER,27/08/2001,02/09/2001,293.31,IRL
2001,35,Greece,BUTTER,27/08/2001,02/09/2001,465.15,GRC
2001,35,France,BUTTER,27/08/2001,02/09/2001,313.28,FRA
2001,35,Italy,BUTTER,27/08/2001,02/09/2001,235.97,ITA
2001,35,Netherlands,BUTTER,27/08/2001,02/09/2001,331.26,NLD
2001,35,Austria,BUTTER,27/08/2001,02/09/2001,341.56,AUT
2001,34,Belgium,BUTTER,20/08/2001,26/08/2001,324.37,BEL
2001,34,Denmark,BUTTER,20/08/2001,26/08/2001,377.37,DNK
2001,34,Germany,BUTTER,20/08/2001,26/08/2001,346.66,DEU
2001,34,Ireland,BUTTER,20/08/2001,26/08/2001,293.31,IRL
2001,34,Greece,BUTTER,20/08/2001,26/08/2001,465.15,GRC
2001,34,France,BUTTER,20/08/2001,26/08/2001,313.28,FRA
2001,34,Italy,BUTTER,20/08/2001,26/08/2001,235.97,ITA
2001,34,Netherlands,BUTTER,20/08/2001,26/08/2001,331.26,NLD
2001,34,Austria,BUTTER,20/08/2001,26/08/2001,341.56,AUT
2001,34,Sweden,BUTTER,20/08/2001,26/08/2001,353.69,SWE
2001,33,Belgium,BUTTER,13/08/2001,19/08/2001,324.49,BEL
2001,33,Denmark,BUTTER,13/08/2001,19/08/2001,377.53,DNK
2001,33,Germany,BUTTER,13/08/2001,19/08/2001,346.66,DEU
2001,33,Ireland,BUTTER,13/08/2001,19/08/2001,293.31,IRL
2001,33,Greece,BUTTER,13/08/2001,19/08/2001,465.15,GRC
2001,33,Spain,BUTTER,13/08/2001,19/08/2001,311.79,ESP
2001,33,France,BUTTER,13/08/2001,19/08/2001,316.33,FRA
2001,33,Italy,BUTTER,13/08/2001,19/08/2001,235.97,ITA
2001,33,Netherlands,BUTTER,13/08/2001,19/08/2001,335.8,NLD
2001,33,Austria,BUTTER,13/08/2001,19/08/2001,341.56,AUT
2001,32,Belgium,BUTTER,06/08/2001,12/08/2001,326.1,BEL
2001,32,Denmark,BUTTER,06/08/2001,12/08/2001,377.45,DNK
2001,32,Germany,BUTTER,06/08/2001,12/08/2001,346.66,DEU
2001,32,Ireland,BUTTER,06/08/2001,12/08/2001,304.74,IRL
2001,32,Greece,BUTTER,06/08/2001,12/08/2001,465.15,GRC
2001,32,Spain,BUTTER,06/08/2001,12/08/2001,307.21,ESP
2001,32,France,BUTTER,06/08/2001,12/08/2001,318.62,FRA
2001,32,Italy,BUTTER,06/08/2001,12/08/2001,235.97,ITA
2001,32,Austria,BUTTER,06/08/2001,12/08/2001,341.56,AUT
2001,32,Sweden,BUTTER,06/08/2001,12/08/2001,362.54,SWE
2001,31,Belgium,BUTTER,30/07/2001,05/08/2001,327.59,BEL
2001,31,Denmark,BUTTER,30/07/2001,05/08/2001,377.34,DNK
2001,31,Germany,BUTTER,30/07/2001,05/08/2001,346.66,DEU
2001,31,Ireland,BUTTER,30/07/2001,05/08/2001,304.74,IRL
2001,31,Greece,BUTTER,30/07/2001,05/08/2001,465.15,GRC
2001,31,France,BUTTER,30/07/2001,05/08/2001,323.95,FRA
2001,31,Italy,BUTTER,30/07/2001,05/08/2001,235.97,ITA
2001,31,Netherlands,BUTTER,30/07/2001,05/08/2001,335.8,NLD
2001,31,Austria,BUTTER,30/07/2001,05/08/2001,341.56,AUT
2001,30,Belgium,BUTTER,23/07/2001,29/07/2001,327.96,BEL
2001,30,Denmark,BUTTER,23/07/2001,29/07/2001,377.37,DNK
2001,30,Germany,BUTTER,23/07/2001,29/07/2001,346.66,DEU
2001,30,Ireland,BUTTER,23/07/2001,29/07/2001,304.74,IRL
2001,30,Greece,BUTTER,23/07/2001,29/07/2001,465.15,GRC
2001,30,Spain,BUTTER,23/07/2001,29/07/2001,317.09,ESP
2001,30,France,BUTTER,23/07/2001,29/07/2001,327.77,FRA
2001,30,Italy,BUTTER,23/07/2001,29/07/2001,235.97,ITA
2001,30,Netherlands,BUTTER,23/07/2001,29/07/2001,335.8,NLD
2001,30,Austria,BUTTER,23/07/2001,29/07/2001,341.56,AUT
2001,29,Belgium,BUTTER,16/07/2001,22/07/2001,327.1,BEL
2001,29,Denmark,BUTTER,16/07/2001,22/07/2001,377.44,DNK
2001,29,Germany,BUTTER,16/07/2001,22/07/2001,346.66,DEU
2001,29,Ireland,BUTTER,16/07/2001,22/07/2001,307.28,IRL
2001,29,Greece,BUTTER,16/07/2001,22/07/2001,465.15,GRC
2001,29,Spain,BUTTER,16/07/2001,22/07/2001,307.76,ESP
2001,29,France,BUTTER,16/07/2001,22/07/2001,328.53,FRA
2001,29,Italy,BUTTER,16/07/2001,22/07/2001,235.97,ITA
2001,29,Netherlands,BUTTER,16/07/2001,22/07/2001,335.8,NLD
2001,29,Austria,BUTTER,16/07/2001,22/07/2001,341.56,AUT
2001,28,Belgium,BUTTER,09/07/2001,15/07/2001,327.84,BEL
2001,28,Denmark,BUTTER,09/07/2001,15/07/2001,377.55,DNK
2001,28,Germany,BUTTER,09/07/2001,15/07/2001,346.66,DEU
2001,28,Ireland,BUTTER,09/07/2001,15/07/2001,307.28,IRL
2001,28,Greece,BUTTER,09/07/2001,15/07/2001,465.15,GRC
2001,28,Spain,BUTTER,09/07/2001,15/07/2001,311.79,ESP
2001,28,France,BUTTER,09/07/2001,15/07/2001,328.53,FRA
2001,28,Italy,BUTTER,09/07/2001,15/07/2001,235.97,ITA
2001,28,Netherlands,BUTTER,09/07/2001,15/07/2001,335.8,NLD
2001,28,Austria,BUTTER,09/07/2001,15/07/2001,341.56,AUT
2001,28,Sweden,BUTTER,09/07/2001,15/07/2001,334.29,SWE
2001,27,Belgium,BUTTER,02/07/2001,08/07/2001,328.21,BEL
2001,27,Denmark,BUTTER,02/07/2001,08/07/2001,377.48,DNK
2001,27,Germany,BUTTER,02/07/2001,08/07/2001,346.66,DEU
2001,27,Ireland,BUTTER,02/07/2001,08/07/2001,307.28,IRL
2001,27,Greece,BUTTER,02/07/2001,08/07/2001,465.15,GRC
2001,27,Spain,BUTTER,02/07/2001,08/07/2001,311.79,ESP
2001,27,France,BUTTER,02/07/2001,08/07/2001,328.53,FRA
2001,27,Italy,BUTTER,02/07/2001,08/07/2001,235.97,ITA
2001,27,Netherlands,BUTTER,02/07/2001,08/07/2001,335.8,NLD
2001,27,Austria,BUTTER,02/07/2001,08/07/2001,341.56,AUT
2001,26,Belgium,BUTTER,25/06/2001,01/07/2001,328.33,BEL
2001,26,Denmark,BUTTER,25/06/2001,01/07/2001,377.17,DNK
2001,26,Germany,BUTTER,25/06/2001,01/07/2001,342.57,DEU
2001,26,Ireland,BUTTER,25/06/2001,01/07/2001,307.28,IRL
2001,26,Greece,BUTTER,25/06/2001,01/07/2001,465.15,GRC
2001,26,Spain,BUTTER,25/06/2001,01/07/2001,301.11,ESP
2001,26,France,BUTTER,25/06/2001,01/07/2001,328.22,FRA
2001,26,Italy,BUTTER,25/06/2001,01/07/2001,235.97,ITA
2001,26,Netherlands,BUTTER,25/06/2001,01/07/2001,335.8,NLD
2001,26,Austria,BUTTER,25/06/2001,01/07/2001,341.56,AUT
2001,25,Belgium,BUTTER,18/06/2001,24/06/2001,328.21,BEL
2001,25,Denmark,BUTTER,18/06/2001,24/06/2001,376.93,DNK
2001,25,Germany,BUTTER,18/06/2001,24/06/2001,342.57,DEU
2001,25,Ireland,BUTTER,18/06/2001,24/06/2001,307.28,IRL
